Channel Name,Channel ID,Video Title,Video ID,Video URL,Views,Publish Time
Andrea Tru,Andrea Tru,Beginner Sketchup Tutorial | Sketchup for Interior Design,EQuQImBjipo,https://www.youtube.com/watch?v=EQuQImBjipo,"122,659 views",2 years ago
architutors,architutors,House Modeling in sketchup 2021 (Sketchup Tutorial),-gcbsu6JYOE,https://www.youtube.com/watch?v=-gcbsu6JYOE,"479,643 views",2 years ago
iMeshh,iMeshh,Make an interior in Blender like a PRO! | Archvis Tutorial #2 | iMeshh.com Guide,L8YHP2edo-o,https://www.youtube.com/watch?v=L8YHP2edo-o,"135,846 views",2 years ago
Mimi Estelle,Mimi Estelle,How to Create a Floor Plan | For Interior Designers,StMwWsqtXDg,https://www.youtube.com/watch?v=StMwWsqtXDg,"1,111,562 views",3 years ago
NeesieDoesIT,NeesieDoesIT,How To Become An Interior Designer/Interior Decorator,gqUj3_N4hbA,https://www.youtube.com/watch?v=gqUj3_N4hbA,"20,358 views",1 year ago
ACreate,ACreate,Interior design tutorial using Google Sketchup,v_s7lpikWQU,https://www.youtube.com/watch?v=v_s7lpikWQU,"2,021,347 views",7 years ago
Lone Fox,Lone Fox,"HOW TO DESIGN A ROOM FROM START TO FINISH: Mood Boarding, Furniture Selection + Concept!",B_PRaIzavWU,https://www.youtube.com/watch?v=B_PRaIzavWU,"227,269 views",1 year ago
Lone Fox,Lone Fox,23 DIY Home Decor Ideas For 2023 🔨,7vRLqvT4nAA,https://www.youtube.com/watch?v=7vRLqvT4nAA,"845,063 views",1 year ago
Home Banao,Home Banao,FREE Interior Design Software - Which Just Works! Alternative To Sketchup,VxvNLjQCFNg,https://www.youtube.com/watch?v=VxvNLjQCFNg,"597,211 views",1 year ago
All Things Architecture ,All Things Architecture ,What is Modern Architecture? | ARCHITECTURE 101,wLhwY1mQCvk,https://www.youtube.com/watch?v=wLhwY1mQCvk,"44,210 views",1 year ago
The Comments Section with Brett Cooper,The Comments Section with Brett Cooper,How Modern Architecture Is MANIPULATING You,Ooaa_RDbtdg,https://www.youtube.com/watch?v=Ooaa_RDbtdg,"245,060 views",2 weeks ago
DW Euromaxx,DW Euromaxx,5 Principles of Contemporary Architecture,x-mwSmgHnOA,https://www.youtube.com/watch?v=x-mwSmgHnOA,"18,100 views",1 year ago
Free Documentary - Engineering,Free Documentary - Engineering,Massive Engineering: Modern Megastructures | Complete Series | FD Engineering,tEm_H280JLc,https://www.youtube.com/watch?v=tEm_H280JLc,"5,213,376 views",1 year ago
Free Documentary - Engineering,Free Documentary - Engineering,Building a Gigantic Supertanker | Mega Projects | FD Engineering,sekr6yD8SbY,https://www.youtube.com/watch?v=sekr6yD8SbY,"490,159 views",9 months ago
Ib Conlon Architect,Ib Conlon Architect,"CLEAN LINES, OPEN SPACES  A VIEW OF MID CENTURY MODERN ARCHITECTURE Full Version",K_YZbp-MmEo,https://www.youtube.com/watch?v=K_YZbp-MmEo,"366,197 views",8 years ago
Perspective,Perspective,The Master Architects Of West Coast Modernism | Coast Modern | Perspective,4fDXQ6Nk2Go,https://www.youtube.com/watch?v=4fDXQ6Nk2Go,"174,812 views",1 year ago
Perspective,Perspective,Le Corbusier: The Godfather Of Modern Architecture | Behind The Artist | Perspective,2rCDGJ95mII,https://www.youtube.com/watch?v=2rCDGJ95mII,"51,187 views",1 year ago
Paul Joseph Watson,Paul Joseph Watson,Why Modern Architecture SUCKS,GapUEKYLE1o,https://www.youtube.com/watch?v=GapUEKYLE1o,"1,440,829 views",6 years ago
The Local Project,The Local Project,Is This the Best Modern House in the World? (House Tour),N_UHTgGFTX8,https://www.youtube.com/watch?v=N_UHTgGFTX8,"6,072,410 views",2 years ago
The Local Project,The Local Project,Exploring an Extraordinary Sub-Tropical Modern Architecture Garden Home (House Tour),F3VRCHigfzo,https://www.youtube.com/watch?v=F3VRCHigfzo,"1,046,989 views",1 year ago
The Local Project,The Local Project,Architect Designs a Small Home with a Sustainable and Timeliness Interior Design (House Tour),rC_zhwW4fZM,https://www.youtube.com/watch?v=rC_zhwW4fZM,"532,316 views",1 year ago
Adam Something,Adam Something,"Why We Don't Build ""Beautiful"" Buildings Anymore",8K1kiMDuI8k,https://www.youtube.com/watch?v=8K1kiMDuI8k,"1,877,529 views",1 year ago
Adam Something,Adam Something,Why Superblocks Are Peak Urbanism,CLjqGwo5QaA,https://www.youtube.com/watch?v=CLjqGwo5QaA,"756,903 views",2 years ago
Black Barn Social Club,Black Barn Social Club,Tinting a Massive Glass Garage Door! Will it Work? #beforeandafter #tinting #windowtint #garage,LrTTIflFYyQ,https://www.youtube.com/watch?v=LrTTIflFYyQ,434 views,1 day ago
Enes Yilmazer,Enes Yilmazer,Inside One of the Best Architectural Homes in Southern California,jkndHmbN9mc,https://www.youtube.com/watch?v=jkndHmbN9mc,"5,601,069 views",11 months ago
Enes Yilmazer,Enes Yilmazer,Touring a $32.5 Million Oceanfront California Modern Mansion,j3FaaXf_2iw,https://www.youtube.com/watch?v=j3FaaXf_2iw,"5,274,541 views",1 year ago
Enes Yilmazer,Enes Yilmazer,We Toured The Most FUTURISTIC Motorhome in the World!,G9XhLca9JSk,https://www.youtube.com/watch?v=G9XhLca9JSk,"41,871,932 views",2 years ago
Enes Yilmazer,Enes Yilmazer,"Touring a $2,000,000 Luxury Motorhome with Secret Supercar Garage",YW_MCJruPqM,https://www.youtube.com/watch?v=YW_MCJruPqM,"15,422,042 views",2 years ago
BlessedArch,BlessedArch,Oscar Niemeyer : The last modern architect,cRVrd-oonO8,https://www.youtube.com/watch?v=cRVrd-oonO8,"139,851 views",7 months ago
Roberts Architecture,Roberts Architecture,Top Ten Modern Architects,zWFTgLdwmFA,https://www.youtube.com/watch?v=zWFTgLdwmFA,"232,612 views",1 year ago
ARTiculations,ARTiculations,When Did Modern Architecture Actually Begin? | ARTiculations,Ym2CGp69oBQ,https://www.youtube.com/watch?v=Ym2CGp69oBQ,"228,932 views",5 years ago
ZROBIM architects International,ZROBIM architects International,"Scandinavian Modern Mansion Review | Architecture & Design, House Tour",e0qNKnwV40E,https://www.youtube.com/watch?v=e0qNKnwV40E,"1,102,816 views",1 month ago
Maiden Mother Matriarch with Louise Perry ,Maiden Mother Matriarch with Louise Perry ,Architecture for the Soul - Stephen Blackwood | Maiden Mother Matriarch 71,a61fTSpjagI,https://www.youtube.com/watch?v=a61fTSpjagI,"1,514 views",15 hours ago
Valentte Architecture,Valentte Architecture,Architect designs a minimalist contemporary house with views to the ocean (house tour),88z-z4lzEL4,https://www.youtube.com/watch?v=88z-z4lzEL4,"352,691 views",1 year ago
SKEEHAN Studio,SKEEHAN Studio,"Designing a furniture collection - The thought process, materiality and manufacturing of the NAVE.",Zg2unsktq1c,https://www.youtube.com/watch?v=Zg2unsktq1c,"58,014 views",2 years ago
SKEEHAN Studio,SKEEHAN Studio,"Designing a furniture collection - The thought process, materiality and manufacturing of the NAVE.",Zg2unsktq1c,https://www.youtube.com/watch?v=Zg2unsktq1c,"58,015 views",2 years ago
Abstract,Abstract,15 MOST ICONIC FURNITURE DESIGN IN HISTORY,-A6C6AlTE1I,https://www.youtube.com/watch?v=-A6C6AlTE1I,"23,940 views",3 years ago
TOMMY DEVY,TOMMY DEVY,An architect's approach to furniture design — Jun Kim of Oure,FcxE-l9OfKs,https://www.youtube.com/watch?v=FcxE-l9OfKs,"10,905 views",3 years ago
Kobeomsuk furniture,Kobeomsuk furniture,Kobeomsuk furniture - Making of Hanok Eaves Chair,vmzFunI-w18,https://www.youtube.com/watch?v=vmzFunI-w18,"318,554 views",6 months ago
Woodcraft,Woodcraft,Helping You Make Wood Work : Episode 1 - Basic Furniture Design,rhU9A9wheEE,https://www.youtube.com/watch?v=rhU9A9wheEE,"57,365 views",4 years ago
Woodcraft,Woodcraft,Helping You Make Wood Work : Episode 1 - Basic Furniture Design,rhU9A9wheEE,https://www.youtube.com/watch?v=rhU9A9wheEE,"57,366 views",4 years ago
Foureyes Furniture,Foureyes Furniture,Roasting Your Furniture Designs (Gently),6td0AWENv2o,https://www.youtube.com/watch?v=6td0AWENv2o,"65,543 views",2 years ago
Foureyes Furniture,Foureyes Furniture,These 3 Details Will Take Your Furniture Projects to the Next Level,K5T_Vuzdm1I,https://www.youtube.com/watch?v=K5T_Vuzdm1I,"525,862 views",3 years ago
Foureyes Furniture,Foureyes Furniture,Modeling a Complete Project in Sketchup for Beginners Pt.1 - Sketchup for Woodworkers,AVb8ZBAOD0I,https://www.youtube.com/watch?v=AVb8ZBAOD0I,"1,079,606 views",3 years ago
Foureyes Furniture,Foureyes Furniture,Fusion 360 for Woodworkers | Model a Complete Project in 30 Minutes,YF3Yob2yNoE,https://www.youtube.com/watch?v=YF3Yob2yNoE,"179,051 views",2 years ago
Foureyes Furniture,Foureyes Furniture,These 3 Details Will Take Your Furniture Projects to the Next Level,K5T_Vuzdm1I,https://www.youtube.com/watch?v=K5T_Vuzdm1I,"525,862 views",3 years ago
Foureyes Furniture,Foureyes Furniture,"I Turned Down $7,000 For This",X8Ly-BgyHPs,https://www.youtube.com/watch?v=X8Ly-BgyHPs,"2,128,886 views",10 months ago
Foureyes Furniture,Foureyes Furniture,A Company Stole My Design... and Started Selling It,urn4nPBAgUg,https://www.youtube.com/watch?v=urn4nPBAgUg,"1,233,608 views",1 month ago
Foureyes Furniture,Foureyes Furniture,Making a Floor Lamp - Foureyes Furniture & Woodworking,OuIqpYha8yI,https://www.youtube.com/watch?v=OuIqpYha8yI,"341,994 views",2 years ago
Foureyes Furniture,Foureyes Furniture,Modeling a Complete Project in Sketchup for Beginners Pt.1 - Sketchup for Woodworkers,AVb8ZBAOD0I,https://www.youtube.com/watch?v=AVb8ZBAOD0I,"1,079,610 views",3 years ago
Foureyes Furniture,Foureyes Furniture,Fusion 360 for Woodworkers | Model a Complete Project in 30 Minutes,YF3Yob2yNoE,https://www.youtube.com/watch?v=YF3Yob2yNoE,"179,051 views",2 years ago
The Modern House,The Modern House,"Furniture Designer James Shaw On The Unconventional Beauty Of His Surreal, Colourful Objects",8IMBWIwu7YM,https://www.youtube.com/watch?v=8IMBWIwu7YM,"34,784 views",2 years ago
The University of Iowa Center for Advancement,The University of Iowa Center for Advancement,Form + Function + Furniture: Inside the University of Iowa's 3D Design Program,2a0XALBAV0U,https://www.youtube.com/watch?v=2a0XALBAV0U,"125,715 views",4 years ago
The University of Iowa Center for Advancement,The University of Iowa Center for Advancement,Form + Function + Furniture: Inside the University of Iowa's 3D Design Program,2a0XALBAV0U,https://www.youtube.com/watch?v=2a0XALBAV0U,"125,715 views",4 years ago
The University of Iowa Center for Advancement,The University of Iowa Center for Advancement,Form + Function + Furniture: Inside the University of Iowa's 3D Design Program,2a0XALBAV0U,https://www.youtube.com/watch?v=2a0XALBAV0U,"125,715 views",4 years ago
Make Something,Make Something,Stunning Fine Furniture from 2x4s! This even blew my mind!,4T9BPqZuus0,https://www.youtube.com/watch?v=4T9BPqZuus0,"566,036 views",1 year ago
Make Something,Make Something,MIND BLOWN! 🤯 Using AI to Design a Woodworking Project,0F3GJNYE6RE,https://www.youtube.com/watch?v=0F3GJNYE6RE,"190,334 views",1 year ago
Make Something,Make Something,Stunning Fine Furniture from 2x4s! This even blew my mind!,4T9BPqZuus0,https://www.youtube.com/watch?v=4T9BPqZuus0,"566,038 views",1 year ago
Make Something,Make Something,MIND BLOWN! 🤯 Using AI to Design a Woodworking Project,0F3GJNYE6RE,https://www.youtube.com/watch?v=0F3GJNYE6RE,"190,335 views",1 year ago
Interesting & Creative Designs,Interesting & Creative Designs,Smart and Secret Furniture with Space Saving Design Ideas,ODqL41pAVZY,https://www.youtube.com/watch?v=ODqL41pAVZY,"1,199,777 views",1 year ago
Interesting & Creative Designs,Interesting & Creative Designs,Fantastic Home Design Ideas with Space Saving Smart Furniture,32fNcko5mJk,https://www.youtube.com/watch?v=32fNcko5mJk,"3,514,069 views",2 years ago
Interesting & Creative Designs,Interesting & Creative Designs,INCREDIBLE CAMPING INVENTIONS THAT EVERYONE WILL APPRECIATE | BEST OF ALL TIME,o35OohAUIdU,https://www.youtube.com/watch?v=o35OohAUIdU,"2,499,986 views",3 months ago
Global News,Global News,"The obsession with mid-century furniture design, explained",Mi6A618dI_Y,https://www.youtube.com/watch?v=Mi6A618dI_Y,"515,891 views",4 years ago
Louisiana Channel,Louisiana Channel,“We want to make furniture that are for life.” | Designers Muller Van Severen | Louisiana Channel,pN1Y2AnuYjw,https://www.youtube.com/watch?v=pN1Y2AnuYjw,"25,789 views",3 years ago
British GQ,British GQ,Uncovering the design philosophy of Lu Yongzhong | Braun | British GQ,cTP5hdwdF_M,https://www.youtube.com/watch?v=cTP5hdwdF_M,"294,989 views",5 years ago
Shaun Boyd Made This,Shaun Boyd Made This,My Furniture Design Process - Shaun Boyd Made This,1mngMKEkxn0,https://www.youtube.com/watch?v=1mngMKEkxn0,"137,561 views",5 years ago
Woodworking Products,Woodworking Products,"Great Woodworking Project // Ideas, New Style Furniture Design",BQJcupEKfDQ,https://www.youtube.com/watch?v=BQJcupEKfDQ,"2,223,760 views",1 year ago
The Evening Woodworker,The Evening Woodworker,How to Design Furniture Like an Engineer | My Design Process,p9pddz4FA0U,https://www.youtube.com/watch?v=p9pddz4FA0U,"21,852 views",1 year ago
The Evening Woodworker,The Evening Woodworker,How to Design Furniture Like an Engineer | My Design Process,p9pddz4FA0U,https://www.youtube.com/watch?v=p9pddz4FA0U,"21,852 views",1 year ago
Ty Nock,Ty Nock,Product Design: How to Get Started || Furniture Edition,S5YOULD_NG0,https://www.youtube.com/watch?v=S5YOULD_NG0,"44,379 views",4 years ago
VGH06 Channel,VGH06 Channel,"New Gadgets 🤩! Smart Appliances, Kitchen Utensils, Home Cleaning, Inventions, Beauty #shorts",V9eD9hsd8vQ,https://www.youtube.com/watch?v=V9eD9hsd8vQ,"18,298,007 views",11 months ago
Bevelish Creations,Bevelish Creations,Furniture Design For BEGINNERS in Shapr3D - CAD Modeling for Woodworkers,EHNsV2TvdIo,https://www.youtube.com/watch?v=EHNsV2TvdIo,"93,487 views",1 year ago
Bevelish Creations,Bevelish Creations,Furniture Design For BEGINNERS in Shapr3D - CAD Modeling for Woodworkers,EHNsV2TvdIo,https://www.youtube.com/watch?v=EHNsV2TvdIo,"93,487 views",1 year ago
Bevelish Creations,Bevelish Creations,Shapr3D vs Sketchup - For Furniture Design,FpRe2E7ChLM,https://www.youtube.com/watch?v=FpRe2E7ChLM,"152,183 views",2 years ago
Bevelish Creations,Bevelish Creations,Designing Furniture On The iPad Pro with Shapr3D - For Woodworking,hlMQuAraFNM,https://www.youtube.com/watch?v=hlMQuAraFNM,"187,302 views",3 years ago
Bevelish Creations,Bevelish Creations,Do You Need CAD For Woodworking? - Feat. Shapr3D,vAzZTYj_isU,https://www.youtube.com/watch?v=vAzZTYj_isU,"25,788 views",2 years ago
Bevelish Creations,Bevelish Creations,Shapr3D vs Sketchup - For Furniture Design,FpRe2E7ChLM,https://www.youtube.com/watch?v=FpRe2E7ChLM,"152,184 views",2 years ago
Bevelish Creations,Bevelish Creations,Furniture Design For BEGINNERS in Shapr3D - CAD Modeling for Woodworkers,EHNsV2TvdIo,https://www.youtube.com/watch?v=EHNsV2TvdIo,"93,488 views",1 year ago
Rural Refurb,Rural Refurb,22 DIY Home Decor Ideas ~ High End Affordable Decorating Ideas on a Budget,GK1VyI6EFdw,https://www.youtube.com/watch?v=GK1VyI6EFdw,"20,453 views",20 hours ago
Unicorn Dust Designs,Unicorn Dust Designs,Using my dollar tree stash to create high-end diy home decor - Spring/Summer diy's,h3cicKC9Zbc,https://www.youtube.com/watch?v=h3cicKC9Zbc,"13,719 views",1 day ago
Farm Charm Chic,Farm Charm Chic,NEW DIY Home Decor Thrift Flips for 2024,ZvG2O093VQc,https://www.youtube.com/watch?v=ZvG2O093VQc,"10,550 views",2 days ago
Christina Muscari,Christina Muscari,DIY Home Decor Thrift Flips | Designer Decor For Less,n-nGOnv81LI,https://www.youtube.com/watch?v=n-nGOnv81LI,"282,341 views",9 months ago
lots of dots,lots of dots,41 DIY IDEAS HOME DECOR | HACKS | UPCYCLING,CQ_zG8qzR2I,https://www.youtube.com/watch?v=CQ_zG8qzR2I,"1,783,887 views",11 months ago
Katia Nikolajew,Katia Nikolajew,44 DIY HOME DECOR IDEAS,qDV0uT25aHY,https://www.youtube.com/watch?v=qDV0uT25aHY,"205,137 views",4 months ago
Angela Jones DIY,Angela Jones DIY,10 Unique high end home decor ideas using trash // Trash to Treasure DIY,7Bk2Gkycz1c,https://www.youtube.com/watch?v=7Bk2Gkycz1c,"499,327 views",9 months ago
Fia Garcia DIY,Fia Garcia DIY,100 DIY HOME DECOR IDEAS & PROJECTS | AFFORDABLE & AESTHETIC,QVfEGFvIDnc,https://www.youtube.com/watch?v=QVfEGFvIDnc,"1,994,122 views",1 year ago
Fia Garcia DIY,Fia Garcia DIY,TOP 20 DOLLAR TREE DIY HOME DECOR PROJECTS | DIY HIGH END DUPES DIY DOLLAR TREE COMPILATION,_7HKP5RtefY,https://www.youtube.com/watch?v=_7HKP5RtefY,"195,836 views",10 months ago
A Cozy Casita,A Cozy Casita,Dollar Tree DIY Home Decor High End Apothecaries,gYjfhq8Gixg,https://www.youtube.com/watch?v=gYjfhq8Gixg,722 views,15 hours ago
Tiffany Gemmer - DIY Design,Tiffany Gemmer - DIY Design,50 DIY HOME DECOR THRIFT FLIPS • AFFORDABLE DECORATING IDEAS,xB_RM4FfQjY,https://www.youtube.com/watch?v=xB_RM4FfQjY,"683,669 views",3 months ago
Canterbury Cottage,Canterbury Cottage,14 DIY Unexpected Home Decor Ideas on a Budget!,zfmoJ08FndU,https://www.youtube.com/watch?v=zfmoJ08FndU,"147,749 views",13 days ago
Canterbury Cottage,Canterbury Cottage,COZY PATIO MAKEOVER: 10 Ideas to Enhance Your Outdoor Living,_pOLBN5dSSo,https://www.youtube.com/watch?v=_pOLBN5dSSo,"301,589 views",10 months ago
Canterbury Cottage,Canterbury Cottage,25 DIY Outdoor Projects to Transform Your Patio and Yard!,pOtDeTbHwpU,https://www.youtube.com/watch?v=pOtDeTbHwpU,"938,002 views",11 months ago
Gleespen Designs,Gleespen Designs,TOP 20⭐ VIEWER FAVORITE DIY HOME DECOR PROJECTS #dollartree #diy,YrXfzRyuG60,https://www.youtube.com/watch?v=YrXfzRyuG60,"28,880 views",2 weeks ago
Crafting My Best Life with Lisa,Crafting My Best Life with Lisa,55 GENIUS Rustic DIY Crafts For Home Decor,zRMYOhN1Dsw,https://www.youtube.com/watch?v=zRMYOhN1Dsw,"405,780 views",11 months ago
Yoduvh Essentials,Yoduvh Essentials,New DOLLAR TREE KITCHEN Makeover! SMALL TO LARGE KITCHEN TRANSFORMATION Ideas,y3Rv_fGJulE,https://www.youtube.com/watch?v=y3Rv_fGJulE,"1,442,920 views",1 year ago
Style My Sweets,Style My Sweets,10 EASY DOLLAR TREE DIY HOME & ROOM DECOR CRAFT IDEAS TO MAKE IN UNDER 10 MINUTES!,cCxpPKX5tCg,https://www.youtube.com/watch?v=cCxpPKX5tCg,"4,092 views",4 days ago
Crafting With JC,Crafting With JC,20 BRILLIANT Dollar Tree DIYS & Hacks | INSTANTLY Transform Your Home On A BUDGET,vv2EiRK0Lmg,https://www.youtube.com/watch?v=vv2EiRK0Lmg,"1,196,397 views",1 year ago
Andres The Designer,Andres The Designer,What EXACTLY is Product Design? 🤔,LckQ4VVjHDs,https://www.youtube.com/watch?v=LckQ4VVjHDs,"127,707 views",2 years ago
Matthew Encina,Matthew Encina,How I Brought My First Product to Market – Idea to Launch,5RJGSGTkpt0,https://www.youtube.com/watch?v=5RJGSGTkpt0,"765,953 views",9 months ago
Matthew Encina,Matthew Encina,How I Brought My First Product to Market – Idea to Launch,5RJGSGTkpt0,https://www.youtube.com/watch?v=5RJGSGTkpt0,"765,953 views",9 months ago
Design Theory,Design Theory,What Makes a Product Design Iconic?,9wHlJXnx0bM,https://www.youtube.com/watch?v=9wHlJXnx0bM,"209,583 views",3 years ago
Design Theory,Design Theory,Why All Products Look The Same: Industrial Design Trends,V8msfSiTWLg,https://www.youtube.com/watch?v=V8msfSiTWLg,"346,891 views",2 years ago
Design Theory,Design Theory,The End of Traditional Industrial Design & Transition into a New Frontier,fozZfnJCoaE,https://www.youtube.com/watch?v=fozZfnJCoaE,"154,914 views",2 years ago
Design Theory,Design Theory,4 Tips to Make Iconic Industrial Design - Proportions Tutorial,X7Y1VvwWiaI,https://www.youtube.com/watch?v=X7Y1VvwWiaI,"53,108 views",3 years ago
Design Theory,Design Theory,Industrial Design Proportions: Improve Your Design With One Quick Tip,-5l6l2LcHw4,https://www.youtube.com/watch?v=-5l6l2LcHw4,"21,040 views",3 years ago
Design Theory,Design Theory,Why All Products Look The Same: Industrial Design Trends,V8msfSiTWLg,https://www.youtube.com/watch?v=V8msfSiTWLg,"346,891 views",2 years ago
Design Theory,Design Theory,Why Modern Car Designs Are So Visually Complex | Q&A w/ Pro Designer,1rgd9TigWgY,https://www.youtube.com/watch?v=1rgd9TigWgY,"347,998 views",1 year ago
Design Theory,Design Theory,Product Design Trends: Spatial Computing Will Change Design Forever,xe3kyBkgH58,https://www.youtube.com/watch?v=xe3kyBkgH58,"62,728 views",2 years ago
awwwards.,awwwards.,Netflix Product Designer | Navin Iyengar | Design Like a Scientist,XRd6Ddn4ZSY,https://www.youtube.com/watch?v=XRd6Ddn4ZSY,"323,507 views",5 years ago
nameishana,nameishana,"VLOG: Inside my *typical* workday as a remote product designer & creator, answering your Qs!",uNWDutxWfB0,https://www.youtube.com/watch?v=uNWDutxWfB0,"38,263 views",1 month ago
Life at Miro,Life at Miro,Product Designer Portfolio Reviews: Tips from a Miro Recruiter and Head of Design,zOz96zcI7b4,https://www.youtube.com/watch?v=zOz96zcI7b4,"93,466 views",9 months ago
radykal,radykal,Fancy Product Designer | Backend - Designs,iVakmZKgPzE,https://www.youtube.com/watch?v=iVakmZKgPzE,42 views,22 hours ago
Harvard Innovation Labs,Harvard Innovation Labs,How to Build a Product that Scales into a Company,r-98YRAF1dY,https://www.youtube.com/watch?v=r-98YRAF1dY,"1,477,314 views",1 year ago
Finlay Craig,Finlay Craig,What is Product Design?,IvJ-ERxbYjw,https://www.youtube.com/watch?v=IvJ-ERxbYjw,"22,045 views",2 years ago
Relab Studios,Relab Studios,How to become a Product Designer (Product Design Pathways),5LYpFQAETkU,https://www.youtube.com/watch?v=5LYpFQAETkU,"68,319 views",2 years ago
Relab Studios,Relab Studios,What is the role of a Product Designer?,TDvfC6ybhXQ,https://www.youtube.com/watch?v=TDvfC6ybhXQ,"130,522 views",3 years ago
Jimmy Design,Jimmy Design,How To Sketch Like A Product Designer,iVy0qGqmKFU,https://www.youtube.com/watch?v=iVy0qGqmKFU,"764,478 views",6 years ago
Jimmy Design,Jimmy Design,Product Design vs Industrial Design. Whats the Difference?,D8rkqPqI0Fc,https://www.youtube.com/watch?v=D8rkqPqI0Fc,"185,503 views",5 years ago
Jimmy Design,Jimmy Design,What I Wish I Knew Before Studying Industrial Design,Fc3It-GL84A,https://www.youtube.com/watch?v=Fc3It-GL84A,"16,719 views",2 years ago
some gray things,some gray things,Industrial Design Trends 2024,Ieg5qv1JYuU,https://www.youtube.com/watch?v=Ieg5qv1JYuU,"58,027 views",2 months ago
some gray things,some gray things,a practical guide to Timeless Product Design (How to),Y4X1KKZ665M,https://www.youtube.com/watch?v=Y4X1KKZ665M,"27,982 views",1 year ago
some gray things,some gray things,Industrial Design Trends 2024,Ieg5qv1JYuU,https://www.youtube.com/watch?v=Ieg5qv1JYuU,"58,027 views",2 months ago
Exponent,Exponent,Microsoft Product Manager Mock Interview: Design Fridge for Kids,Axa7gx1lKqA,https://www.youtube.com/watch?v=Axa7gx1lKqA,"160,002 views",3 years ago
Sam Does Design,Sam Does Design,What do Industrial Designers Actually Do?,2e7DSZzKK0A,https://www.youtube.com/watch?v=2e7DSZzKK0A,"79,702 views",1 year ago
Sam Does Design,Sam Does Design,Industrial Designer's 5 websites I'm using right now!,uNfZMa5ceuk,https://www.youtube.com/watch?v=uNfZMa5ceuk,"15,771 views",11 months ago
Hellofosta,Hellofosta,What Is Industrial Design?,eRHBdEIrh_g,https://www.youtube.com/watch?v=eRHBdEIrh_g,"84,152 views",7 years ago
Design plus Morna,Design plus Morna,Everything you need to know before starting Industrial Design,DjEKnCIA6M4,https://www.youtube.com/watch?v=DjEKnCIA6M4,"36,423 views",1 year ago
Design plus Morna,Design plus Morna,Designer Explains: how PRO Industrial Designers Copy,1W358cnMlfo,https://www.youtube.com/watch?v=1W358cnMlfo,"4,214 views",6 months ago
Liqui Group,Liqui Group,Capital Industrial FULL INTERIOR DESIGN & FIT OUT - Liqui Group,OKHn6JuQCfE,https://www.youtube.com/watch?v=OKHn6JuQCfE,108 views,2 days ago
NJIT,NJIT,What Is Industrial Design?,QM2Gf0tAf68,https://www.youtube.com/watch?v=QM2Gf0tAf68,"5,956 views",2 years ago
inspirationTuts CAD,inspirationTuts CAD,Best Cad Software for designing furniture,mlq5HKWwhT8,https://www.youtube.com/watch?v=mlq5HKWwhT8,"45,889 views",2 years ago
inspirationTuts CAD,inspirationTuts CAD,Best 3D Software for Jewelry Design,Pu44Faj9DwQ,https://www.youtube.com/watch?v=Pu44Faj9DwQ,"15,728 views",5 months ago
inspirationTuts CAD,inspirationTuts CAD,Best Cad Software for designing furniture,mlq5HKWwhT8,https://www.youtube.com/watch?v=mlq5HKWwhT8,"45,889 views",2 years ago
How To Tutorials- Maha Gurus,How To Tutorials- Maha Gurus,How to Insert Furniture Block in Autocad- Furniture 2D Block in Autocad Tutorial,NbisSy_Swfs,https://www.youtube.com/watch?v=NbisSy_Swfs,"289,422 views",3 years ago
WOODEXPERT,WOODEXPERT,WOODEXPERT - 3D CAD software for furniture design and production preparation,n9rKvbKEDzk,https://www.youtube.com/watch?v=n9rKvbKEDzk,"28,677 views",2 years ago
WOODEXPERT,WOODEXPERT,WOODEXPERT - 3D CAD software for furniture design and production preparation,n9rKvbKEDzk,https://www.youtube.com/watch?v=n9rKvbKEDzk,"28,677 views",2 years ago
CAD in black,CAD in black,Autocad 2023 - Use Blocks from the Sample files,-wZ0M36y3FU,https://www.youtube.com/watch?v=-wZ0M36y3FU,"70,322 views",1 year ago
CIVIL ENGINEERING SOLUTION,CIVIL ENGINEERING SOLUTION,How to download and add furniture and other cad block in auto cad draw || CIVIL ENGINEERING SOLUTION,Z79A0MmbtuQ,https://www.youtube.com/watch?v=Z79A0MmbtuQ,"240,153 views",4 years ago
Siraj Muhammad,Siraj Muhammad,"Designing of Wardrobe in AutoCAD 2D, 3D & Rendering ""Siraj Muhammad"".",akO0mMquJH0,https://www.youtube.com/watch?v=akO0mMquJH0,"107,613 views",3 years ago
JJ Shankles,JJ Shankles,Designing Your First Functional 3D Printed Parts | Basic Fusion 360 3D Printing,1Ff_NcZhBSo,https://www.youtube.com/watch?v=1Ff_NcZhBSo,"238,043 views",2 years ago
JJ Shankles,JJ Shankles,Designing Your First Functional 3D Printed Parts | Basic Fusion 360 3D Printing,1Ff_NcZhBSo,https://www.youtube.com/watch?v=1Ff_NcZhBSo,"238,043 views",2 years ago
JJ Shankles,JJ Shankles,3D Printed Core Memory ❤️,sNe2JLBH1qk,https://www.youtube.com/watch?v=sNe2JLBH1qk,"32,615 views",1 year ago
DamiLee,DamiLee,Designing for Sustainability | Energy Modelling made easy,E36m5uvo34c,https://www.youtube.com/watch?v=E36m5uvo34c,"67,589 views",2 years ago
DamiLee,DamiLee,Will Apple Vision Pro Break Our Physical World?,wsFOLf1WvNs,https://www.youtube.com/watch?v=wsFOLf1WvNs,"398,881 views",7 months ago
